time,nbMessages
8,1650
0,0
4,1450
0,0
6,1460
0,0
0,0
6,1440
6,1640
7,2040
6,1440
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,1440
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,1440
3,1440
0,0
6,1860
0,0
8,1660
0,0
6,1850
0,0
0,0
8,1650
4,1430
0,0
7,1850
0,0
0,0
0,0
7,2050
3,1640
7,2080
4,1450
0,0
10,5160
0,0
0,0
0,0
0,0
9,5220
0,0
0,0
0,0
0,0
0,0
8,5220
0,0
0,0
0,0
0,0
0,0
7,5200
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,5590
8,6000
0,0
0,0
10,6800
0,0
0,0
0,0
10,4810
0,0
0,0
10,5630
0,0
0,0
0,0
7,5260
0,0
8,4830
0,0
0,0
0,0
0,0
0,0
15,13020
0,0
0,0
17,13050
13,10700
0,0
14,11860
0,0
0,0
0,0
0,0
0,0
13,11800
0,0
13,10730
0,0
0,0
0,0
0,0
16,12440
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,10700
0,0
0,0
12,10790
0,0
0,0
0,0
0,0
16,13050
0,0
0,0
0,0
0,0
0,0
0,0
14,11220
14,11400
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21,18180
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19,21260
0,0
0,0
19,21260
0,0
22,19600
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21,18020
0,0
19,18140
0,0
0,0
0,0
0,0
0,0
0,0
23,20450
0,0
0,0
0,0
21,18910
0,0
19,19640
0,0
0,0
0,0
0,0
0,0
0,0
24,30350
0,0
52,29290
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34,32070
0,0
0,0
0,0
0,0
31,30250
0,0
0,0
0,0
0,0
0,0
0,0
24,29240
0,0
0,0
0,0
0,0
0,0
25,30350
0,0
36,33180
0,0
0,0
0,0
34,28380
24,29290
26,29440
0,0
0,0
0,0
0,0
29,32220
0,0
0,0
0,0
0,0
0,0
34,32120
0,0
0,0
0,0
0,0
35,46950
0,0
0,0
39,39810
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41,39750
45,42050
43,43320
0,0
0,0
0,0
35,44290
0,0
0,0
0,0
0,0
35,39870
0,0
0,0
0,0
0,0
38,38660
0,0
40,41020
0,0
42,38600
0,0
0,0
0,0
29,43260
0,0
0,0
27,44410
0,0
0,0
0,0
0,0
0,0
0,0
47,41080
48,46770
44,41020
0,0
0,0
0,0
43,54500
0,0
42,58520
0,0
42,58730
0,0
0,0
58,51680
0,0
53,57040
0,0
0,0
0,0
0,0
55,55770
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56,51680
0,0
63,53300
0,0
53,57110
0,0
49,54360
0,0
0,0
9,41790
39,59930
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61,53160
39,51960
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48,71730
0,0
0,0
0,0
0,0
48,72940
0,0
50,71650
57,74550
67,69880
48,74710
53,70120
0,0
0,0
0,0
0,0
0,0
0,0
54,68350
0,0
61,79140
0,0
0,0
73,70120
60,66820
0,0
52,74710
56,77610
0,0
0,0
0,0
0,0
49,67220
46,69800
48,68430
0,0
68,74550
0,0
51,68430
0,0
56,73100
0,0
52,71490
0,0
0,0
0,0
0,0
0,0
0,0
70,76000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54,96030
72,88880
0,0
0,0
58,94220
0,0
0,0
71,84080
0,0
66,88970
62,90690
0,0
0,0
0,0
0,0
0,0
0,0
60,83900
0,0
55,99290
0,0
0,0
57,90960
0,0
0,0
0,0
58,85710
0,0
0,0
57,92500
0,0
60,95940
0,0
0,0
0,0
68,99560
68,87070
0,0
58,95760
0,0
64,83720
0,0
53,99200
66,85260
64,83630
0,0
65,106240
75,110360
0,0
0,0
0,0
0,0
0,0
65,112870
89,106440
0,0
0,0
68,120110
0,0
0,0
64,108450
0,0
0,0
0,0
0,0
0,0
56,104430
0,0
18,77250
14,82400
62,108550
0,0
0,0
0,0
0,0
72,104830
0,0
0,0
67,108350
0,0
0,0
0,0
0,0
0,0
0,0
78,104330
0,0
0,0
87,112270
0,0
0,0
0,0
66,108550
0,0
0,0
0,0
98,140350
0,0
0,0
0,0
81,130070
0,0
0,0
81,127530
0,0
0,0
83,129960
0,0
0,0
0,0
0,0
104,131950
0,0
0,0
0,0
0,0
83,136260
84,128190
0,0
86,140130
0,0
0,0
0,0
0,0
89,126090
0,0
0,0
0,0
85,128080
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
74,123550
77,127640
0,0
79,129850
0,0
75,131840
74,127750
79,131950
0,0
0,0
99,151480
0,0
104,173540
0,0
0,0
0,0
104,162690
0,0
84,162450
0,0
0,0
0,0
0,0
0,0
0,0
116,175830
0,0
85,155220
0,0
0,0
0,0
0,0
92,157750
0,0
0,0
0,0
0,0
98,151120
0,0
82,155580
0,0
0,0
0,0
0,0
0,0
0,0
100,166670
0,0
82,151000
0,0
0,0
0,0
0,0
88,160520
86,162450
0,0
0,0
0,0
95,151120
0,0
0,0
0,0
0,0
0,0
0,0
29,124070
0,0
124,178020
115,175670
0,0
0,0
122,186110
0,0
0,0
119,201250
0,0
0,0
125,178280
102,171230
106,188590
0,0
0,0
0,0
0,0
111,188460
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
106,173450
0,0
0,0
0,0
0,0
0,0
109,181410
28,137140
123,188850
0,0
0,0
0,0
119,176190
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
127,197700
158,200090
0,0
147,208800
0,0
114,199530
144,235640
0,0
0,0
117,197000
0,0
0,0
0,0
127,213580
0,0
164,223840
0,0
0,0
0,0
0,0
114,197280
0,0
0,0
137,210910
0,0
0,0
149,202620
121,212030
0,0
0,0
157,213580
141,202480
0,0
157,202340
0,0
0,0
0,0
138,200090
190,244210
0,0
0,0
0,0
0,0
0,0
0,0
0,0
161,225770
0,0
0,0
136,242630
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
153,240520
0,0
153,243980
181,242930
0,0
142,237660
0,0
0,0
0,0
133,234350
0,0
178,231640
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
168,236910
0,0
138,237510
139,232090
0,0
0,0
0,0
0,0
129,242780
0,0
0,0
159,242930
167,254520
0,0
145,228480
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
156,271110
160,262600
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
142,265010
0,0
157,256500
178,265970
194,265490
0,0
203,274480
0,0
0,0
0,0
185,265810
0,0
0,0
0,0
0,0
0,0
172,255540
0,0
0,0
162,262440
172,268060
160,269180
0,0
177,274480
155,308030
0,0
150,274480
0,0
0,0
0,0
177,291240
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
179,305390
154,313920
183,311700
178,323980
0,0
0,0
0,0
0,0
0,0
0,0
163,298400
0,0
0,0
191,294990
0,0
0,0
0,0
0,0
161,304880
0,0
193,308460
0,0
259,301470
0,0
0,0
0,0
0,0
0,0
180,311190
0,0
176,304880
0,0
48,222990
236,308120
0,0
208,297550
211,305050
203,324320
0,0
261,307950
0,0
192,322040
223,347670
242,354170
0,0
0,0
0,0
241,349840
198,339550
226,326370
210,357240
0,0
205,370600
0,0
0,0
0,0
0,0
228,333050
0,0
0,0
236,340810
0,0
213,329980
0,0
0,0
198,332690
0,0
227,367350
226,336480
0,0
0,0
0,0
0,0
0,0
210,347130
0,0
0,0
0,0
0,0
217,350380
223,330160
233,339550
0,0
0,0
0,0
216,347130
226,339550
0,0
0,0
203,329800
181,332870
0,0
0,0
0,0
203,372460
198,360070
0,0
0,0
0,0
0,0
226,373600
196,362360
0,0
0,0
207,362170
263,373790
0,0
0,0
217,366170
224,370930
185,361980
247,391320
0,0
206,366170
0,0
254,394940
211,369790
0,0
0,0
0,0
0,0
228,380460
259,387510
0,0
214,380840
0,0
0,0
0,0
0,0
0,0
0,0
0,0
200,358550
228,370170
0,0
0,0
227,358360
209,369410
263,383510
0,0
195,369410
0,0
273,450560
0,0
241,430510
264,401430
0,0
262,416870
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
237,397020
0,0
0,0
0,0
249,400830
0,0
0,0
0,0
248,415870
0,0
0,0
0,0
297,407650
296,430310
299,439130
313,404040
0,0
243,427300
0,0
0,0
234,412060
270,408850
248,400430
0,0
0,0
0,0
270,399830
245,418880
0,0
235,449960
245,412260
0,0
0,0
0,0
0,0
0,0
0,0
247,437240
0,0
0,0
0,0
0,0
0,0
0,0
260,444400
0,0
0,0
268,437030
0,0
0,0
359,477870
0,0
0,0
0,0
298,452820
0,0
0,0
313,452610
0,0
288,439770
0,0
0,0
0,0
0,0
0,0
0,0
0,0
264,456610
0,0
0,0
0,0
264,447980
275,460820
0,0
247,448190
303,445240
0,0
0,0
0,0
0,0
0,0
0,0
294,444610
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
293,482270
0,0
0,0
273,477860
0,0
284,504100
266,503660
0,0
278,477860
320,499910
275,499690
303,490650
0,0
86,350760
0,0
0,0
0,0
0,0
0,0
0,0
261,499470
309,495720
0,0
0,0
306,494400
0,0
0,0
0,0
0,0
303,512700
0,0
0,0
270,479620
311,486900
0,0
0,0
0,0
273,491310
275,505200
323,528800
312,536740
0,0
0,0
0,0
0,0
0,0
277,499030
0,0
0,0
328,566380
320,525810
318,525810
366,545400
0,0
393,544940
0,0
0,0
0,0
0,0
0,0
0,0
0,0
309,556930
0,0
0,0
319,535260
0,0
355,592200
0,0
0,0
0,0
0,0
0,0
0,0
293,521890
0,0
0,0
369,548170
0,0
0,0
311,540100
0,0
0,0
0,0
0,0
0,0
300,535490
0,0
278,535720
0,0
0,0
0,0
0,0
0,0
306,531570
0,0
333,605570
0,0
0,0
0,0
0,0
345,613560
0,0
339,608990
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
357,587100
351,567620
0,0
369,590710
0,0
0,0
328,582290
0,0
0,0
0,0
345,585660
337,605140
0,0
0,0
0,0
364,584940
0,0
0,0
330,603220
0,0
334,587100
0,0
0,0
0,0
0,0
0,0
357,599850
0,0
380,613560
0,0
0,0
0,0
0,0
321,568340
353,599370
0,0
352,662120
0,0
0,0
386,659110
0,0
0,0
384,676900
0,0
392,691180
0,0
358,659360
0,0
383,621030
0,0
426,716480
440,626290
350,620030
0,0
347,634560
0,0
0,0
0,0
426,653350
0,0
501,685920
0,0
0,0
388,624790
0,0
473,629050
0,0
0,0
380,655100
0,0
377,641320
421,682410
400,633810
0,0
0,0
513,630050
0,0
0,0
379,620280
0,0
384,629800
0,0
0,0
391,620530
404,687420
0,0
0,0
610,729450
0,0
444,699230
489,694540
0,0
478,729970
557,700530
0,0
0,0
0,0
504,724500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
524,679950
413,678910
500,688290
476,713560
354,679950
0,0
387,670050
0,0
0,0
465,714600
0,0
415,686200
465,680730
0,0
465,699230
0,0
394,679950
0,0
0,0
0,0
383,680470
437,670570
0,0
413,708610
393,679170
0,0
0,0
399,680210
0,0
379,671090
0,0
430,794510
0,0
0,0
0,0
0,0
0,0
0,0
545,784230
0,0
0,0
0,0
404,725530
416,735540
0,0
0,0
434,731750
425,757720
0,0
0,0
454,824540
0,0
0,0
0,0
425,715520
0,0
0,0
460,715520
444,753120
405,717410
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
471,773140
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
423,747170
450,811540
0,0
0,0
0,0
0,0
0,0
0,0
536,848850
585,808450
0,0
0,0
0,0
488,802280
534,870450
0,0
0,0
0,0
0,0
0,0
0,0
500,896820
0,0
0,0
501,785450
0,0
562,875220
485,785170
0,0
521,823880
515,833140
0,0
529,855580
0,0
0,0
0,0
0,0
484,807050
0,0
0,0
0,0
511,796110
506,779280
0,0
529,843800
0,0
475,786850
487,797790
0,0
0,0
516,802560
0,0
0,0
0,0
569,868070
0,0
0,0
561,895960
0,0
492,823910
519,823910
494,841630
0,0
0,0
0,0
0,0
0,0
541,853540
592,847730
553,891020
521,829720
0,0
0,0
0,0
0,0
520,852380
0,0
0,0
0,0
0,0
486,841050
0,0
492,825940
530,835240
475,825070
0,0
0,0
0,0
0,0
499,886080
0,0
512,823330
0,0
531,830300
489,842500
0,0
0,0
0,0
0,0
0,0
0,0
567,856450
0,0
554,940620
0,0
0,0
0,0
0,0
0,0
0,0
552,916580
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
517,899750
566,904560
0,0
572,916580
0,0
0,0
0,0
578,950840
0,0
0,0
0,0
0,0
0,0
0,0
546,899450
0,0
562,915080
0,0
0,0
0,0
0,0
0,0
570,899450
0,0
0,0
0,0
0,0
591,934010
0,0
610,891940
0,0
598,922290
0,0
0,0
671,979390
